StationID,Latitude,Longitude,StationName
8766072;29.5550;-92.3050;Freshwater Canal Locks
8767816;30.2236;-93.2217;Lake Charles
8767931;30.2016;-93.2806;Lake Charles I-210 Bridge Air Gap
8767961;30.1903;-93.3007;Bulk Terminal
8768094;29.7682;-93.3429;Calcasieu Pass
8410140;44.9046;-66.9829;Eastport
8411060;44.6567;-67.2100;Cutler Farris Wharf
8413320;44.3917;-68.2050;Bar Harbor
8418150;43.6567;-70.2467;Portland
8419317;43.3200;-70.5633;Wells
8570283;38.3283;-75.0917;Ocean City Inlet
8571421;38.2200;-76.0383;Bishops Head
8571892;38.5733;-76.0683;Cambridge
8573364;39.2133;-76.2450;Tolchester Beach
8573927;39.5267;-75.8100;Chesapeake City
8573928;39.5267;-75.8100;Chesapeake City Air Gap
8574680;39.2667;-76.5783;Baltimore
8575512;38.9833;-76.4816;Annapolis
8577087;38.4295;-76.2276;A33 (HOBO) Blackwater Refuge
8577330;38.3167;-76.4517;Solomons Island
8443970;42.3548;-71.0534;Boston
8447386;41.7043;-71.1641;Fall River
8447435;41.6885;-69.9511;Chatham
8447930;41.5233;-70.6717;Woods Hole
8449130;41.2850;-70.0967;Nantucket Island
8740166;30.4130;-88.4027;Grand Bay NERR, Mississippi Sound
8741041;30.3477;-88.5054;Dock E, Port of Pascagoula
8741533;30.3679;-88.5630;Pascagoula NOAA Lab
8747437;30.3264;-89.3258;Bay Waveland Yacht Club
8423898;43.0717;-70.7117;Fort Point
8531680;40.4669;-74.0094;Sandy Hook
8534720;39.3550;-74.4183;Atlantic City
8536110;38.9683;-74.9600;Cape May
8537121;39.3050;-75.3750;Ship John Shoal
8538886;40.0119;-75.0430;Tacony-Palmyra Bridge
8539094;40.0817;-74.8697;Burlington, Delaware River
8510560;41.0483;-71.9600;Montauk
8514779;40.6492;-73.1506;Seaview Ferry Dock
8516945;40.8103;-73.7649;Kings Point
8517986;40.6062;-74.0448;Verrazano-Narrows Air Gap
8518750;40.7006;-74.0142;The Battery
8519461;40.6415;-74.1422;Bayonne Bridge Air Gap
8519483;40.6367;-74.1417;Bergen Point West Reach
8651370;36.1833;-75.7467;Duck
8652587;35.7950;-75.5483;Oregon Inlet Marina
8654467;35.2086;-75.7042;USCG Station Hatteras
8656483;34.7200;-76.6700;Beaufort
8658120;34.2267;-77.9533;Wilmington
8658163;34.2133;-77.7867;Wrightsville Beach
9431647;42.7390;-124.4983;Port Orford
9432780;43.3450;-124.3220;Charleston
9435355;44.6150;-123.9070;Yaquina Swamp
9435380;44.6250;-124.0430;South Beach
9436009;44.8867;-123.9970;Millport
9436034;44.8983;-124.0130;Siletz Bay
9437540;45.5545;-123.9189;Garibaldi
9437987;45.7450;-123.8580;Coal Creek
9439040;46.2073;-123.7683;Astoria
9439084;46.1917;-123.5770;Blind Slough
9439099;46.1600;-123.4050;Wauna
9439201;45.8650;-122.7970;St Helens
1619908;28.2050;-177.3720;MIDWAY ISLAND
1619910;28.2117;-177.3600;Sand Island, Midway Islands
1630000;13.4387;144.6539;Apra Harbor, Guam
1631428;13.4283;144.7970;Pago Bay, Guam
1770000;-14.2800;-170.6900;Pago Pago, American Samoa
1820000;8.7316;167.7362;Kwajalein, Marshall Islands
1890000;19.2900;166.6180;Wake Island, Pacific Ocean
8540433;39.8117;-75.4100;Marcus Hook
8545240;39.9333;-75.1417;Philadelphia
8548989;40.1367;-74.7517;Newbold
8452660;41.5050;-71.3267;Newport
8452944;41.7167;-71.3433;Conimicut Light
8454000;41.8071;-71.4012;Providence
8454049;41.5868;-71.4110;Quonset Point
8661070;33.6550;-78.9183;Springmaid Pier
8662245;33.3517;-79.1867;Oyster Landing (N Inlet Estuary)
8664753;32.8912;-79.9644;Don Holt Bridge Air Gap
8665530;32.7817;-79.9250;Charleston
8770475;29.8667;-93.9300;Port Arthur (TCOON)
8770520;29.9800;-93.8817;Rainbow Bridge (TCOON)
8770570;29.7284;-93.8701;Sabine Pass North
8770613;29.6817;-94.9850;Morgans Point
