8658120;-77.9533;34.2267;Wilmington
8658163;-77.7867;34.2133;Wrightsville Beach
8659084;-78.0183;33.915;Southport
8659897;-78.5067;33.865;Sunset Beach
8661070;-78.9183;33.655;Springmaid Pier
8662245;-79.1867;33.3517;Oyster Landing (North Inlet Estuary)
8664022;-79.9233;33.0083;General Dynamics Pier
8664941;-79.7067;32.8567;South Capers Island
8665530;-79.925;32.7817;Charleston
8667633;-80.785;32.5;Clarendon Plantation
8668498;-80.465;32.34;Fripps Inlet
8670870;-80.9017;32.0333;Fort Pulaski
8677344;-81.3967;31.1317;St.Simons Island
8679511;-81.515;30.7967;Kings Bay, Navy Base
8720030;-81.465;30.6717;Fernandina Beach
8720145;-81.5417;30.5017;Edwards Creek
8720211;-81.4133;30.4;Mayport Naval Sta., St Johns River
8720218;-81.43;30.3967;Mayport (Bar Pilots Dock)
8720219;-81.5583;30.3867;Dame Point
8720220;-81.4317;30.3933;Mayport (Ferry Depot)
8720226;-81.6583;30.32;Main Street Bridge, St Johns River
8720242;-81.62;30.36;Longbranch
8720357;-81.6917;30.1917;I-295 Bridge, St Johns River
8720503;-81.6283;29.9783;Red Bay Point, St Johns River
8720554;-81.3;29.9167;Vilano Beach ICWW
8720582;-81.3067;29.8667;State Road 312, Matanzas River
8720587;-81.2633;29.8567;St. Augustine Beach
8720625;-81.5483;29.8017;Racy Point, St Johns River
8720651;-81.2583;29.7683;Crescent Beach, Matanzas River
8720757;-81.205;29.615;Bings Landing, Matanzas River
8720767;-81.6817;29.595;Buffalo Bluff, St Johns River
8720774;-81.6317;29.6433;Palatka, St Johns River
8720832;-81.675;29.4767;Welaka
8721147;-80.915;29.0633;Ponce De Leon Inlet South
8721604;-80.5933;28.415;Trident Pier
8722548;-80.0667;26.8433;PGA BOULEVARD BRIDGE, PALM BEACH
8722588;-80.0517;26.77;Port of West Palm Beach
8722670;-80.0333;26.6117;Lake Worth Pier
8723080;-80.12;25.9033;Haulover Pier, N. Miami Beach
8723170;-80.1317;25.7683;Miami Beach
8723178;-80.13;25.7633;GOVERNMENT CUT, MIAMI HARBOR ENTRANCE
8723214;-80.1617;25.7317;Virginia Key
8723962;-81.0167;24.7183;Key Colony Beach
8723970;-81.105;24.7117;Vaca Key
8724580;-81.8083;24.5533;Key West
8724698;-82.92;24.6317;Loggerhead Key
8725110;-81.8067;26.13;Naples
8725520;-81.8717;26.6467;Fort Myers
8726384;-82.5655555555556;27.6366666666667;Port Manatee
8726520;-82.625;27.7583333333333;St. Petersburg
8726607;-82.5526944444444;27.8577777777778;Old Port Tampa
8726667;-82.425;27.9133333333333;Mckay Bay Entrance
8726724;-82.8317;27.9783;Clearwater Beach
8727235;-82.6383;28.6917;Johns Island, Chassahowitzka Bay
8727246;-82.5767;28.715;Chassahowitzka, Chassahowitzka River
8727274;-82.6383;28.7617;Mason Creek, Homosassa Bay
8727277;-82.695;28.7717;Tuckers Island, Homosassa River
8727293;-82.6033;28.8;Halls River bridge, Homosassa River
8727306;-82.6583;28.825;Ozello, St. Martins River
8727328;-82.6667;28.8633;Ozello north, Crystal Bay
8727333;-82.7233;28.87;Mangrove Point
8727336;-82.635;28.8817;Dixie Bay, Salt River, Crystal Bay
8727343;-82.5983;28.8983;Kings Bay
8727348;-82.6383;28.905;Twin Rivers Marina
8727359;-82.6917;28.9233;Shell Island, north end
8727520;-83.0317;29.135;Cedar Key
8728130;-84.1783;30.0783;ST. MARKS RIVER ENTRANCE
8728229;-84.29;30.06;Shell Point, Walker Creek
8728360;-84.5117;29.915;Turkey Point, St. James Island
8728690;-84.9817;29.7267;Apalachicola
8728853;-85.2233;29.88;WHITE CITY
8729108;-85.6667;30.1517;Panama City
8729210;-85.8783;30.2133;Panama City Beach
8729501;-86.4933;30.5033;Valparaiso
8729678;-86.865;30.3767;Navarre Beach
8729840;-87.2117;30.4033;Pensacola
8729905;-87.3567;30.4183;Millview, Perdido Bay
8730667;-87.555;30.2786111111111;ALABAMA POINT, PERDIDO PASS
8735180;-88.075;30.25;Dauphin Island
8735181;-88.075;30.25;Dauphin Island Hydro
8737048;-88.0433;30.7083;Mobile State Docks
8737373;-87.8733;30.9783;Lower Bryant Landing
8741196;-88.5333;30.34;Pascagoula Point
8741533;-88.5667;30.3583;Pascagoula NOAA Lab
8742221;-88.6667;30.2383;Horn Island
8743281;-88.7983;30.3917;Ocean Springs
8744117;-88.9033;30.4117;Biloxi
8745557;-89.0817;30.36;Gulfport Harbor
8747437;-89.325;30.325;Bay Waveland Yacht Club
8747766;-89.3667;30.2817;Waveland
8760551;-89.14;28.99;South Pass
8760922;-89.4067;28.9317;Pilots Station East, SW Pass
8760943;-89.4183;28.925;SW Pass
8761305;-89.6733;29.8683;Shell Beach
8761724;-89.9566666666667;29.2633333333333;Grand Isle
8761819;-90.0383;29.4017;TEXACO DOCK, HACKBERRY BAY
8761927;-90.1133;30.0267;New Canal Station
8762075;-90.2;29.115;Port Fourchon
8762372;-90.3683333333333;30.05;East Bank 1, Norco, B. LaBranche
8762482;-90.4183333333333;29.7766666666667;West Bank 1, Bayou Gauche
8764025;-91.23;29.7433;Stouts Pass at Six Mile Lake
8764044;-91.2367;29.6667;Tesoro Marine Terminal
8764227;-91.34;29.45;LAWMA, Amerada Pass
8765251;-91.88;29.7133;Cypremort Point
8766072;-92.305;29.555;Freshwater Canal Locks
8767816;-93.2217;30.225;Lake Charles
8768094;-93.3433;29.765;Calcasieu Pass
8770475;-93.93;29.8667;Port Arthur
8770520;-93.8817;29.98;Rainbow Bridge
8770539;-93.895;29.7667;Mesquite Point
8770559;-94.69;29.7133;Round Point
8770570;-93.87;29.73;Sabine Pass North
8770613;-94.985;29.6817;Morgans Point
8770733;-95.0783;29.765;Lynchburg Landing
8770743;-95.09;29.7567;Battleship Texas State Park
8770777;-95.2517;29.7183;Manchester
8770933;-95.0667;29.5633;Clear Lake
8770971;-94.5133;29.515;Rollover Pass
8771013;-94.9183;29.48;Eagle Point
8771328;-94.78;29.365;Port Bolivar
8771341;-94.725;29.3583;Galveston Bay Entrance, North Jetty
8771450;-94.7933;29.31;Galveston Pier 21
8771510;-94.7883;29.285;Galveston Pleasure Pier
8772440;-95.3083;28.9483;Freeport
8772447;-95.3;28.9333;USCG Freeport
8773037;-96.7117;28.4083;Seadrift
8773259;-96.595;28.64;Port Lavaca
8773701;-96.3883;28.4517;Port O'Connor
8774513;-97.0217;28.1183;Copano Bay
8774770;-97.0467;28.0217;Rockport
8775188;-97.475;27.8583;White Point
8775237;-97.0733;27.8383;Port Aransas
8775270;-97.05;27.8267;Port Aransas (H. Caldwell Pier)
8775283;-97.2033;27.8217;Port Ingleside, Corpus Christi Bay
8775296;-97.39;27.8117;Texas State Aquarium
8775421;-97.28;27.705;Naval Air Station
8775792;-97.2367;27.6333;Packery Channel
8775870;-97.2167;27.58;Corpus Christi
